seg_id,time_to_failure
seg_9dea8d,7.647031922649394
seg_9940e8,8.626184167226981
seg_95b321,2.789493126879602
seg_d2ad9a,2.397556713847615
seg_36147d,2.8735858507795724
seg_2db7dc,4.042930909219358
seg_d56d32,7.721002496588337
seg_2dcd84,7.835267411008062
seg_0042cc,6.3871197636734625
seg_967ae4,7.799647965611557
seg_876904,6.3271937419608
seg_b8fd73,8.759284371144906
seg_d36342,7.691598019678932
seg_e3d751,1.2675661445970987
seg_b687fc,4.184374113249838
seg_dab0f9,4.800918280309042
seg_3761d0,2.944308068154572
seg_d40bb2,8.463133275573522
seg_81c432,4.659315204115882
seg_750c93,2.7382630843403626
seg_b57e76,6.4887596880825535
seg_e0cfd4,6.025460519144912
seg_902074,6.928962969707964
seg_70e891,4.964685735753038
seg_48feba,3.420550403616467
seg_74b264,3.470691230069229
seg_2099f4,4.850746637416281
seg_84fc12,8.315816323470637
seg_ab2a78,3.2375791201000497
seg_76f3f2,7.775377115388689
seg_d6dad6,6.409392160092991
seg_eacccf,4.731094652769891
seg_24e071,3.6865997799391574
seg_899bf0,2.8764449045829426
seg_75dc3e,4.565264268315866
seg_7ce9cb,4.376097290661963
seg_da7c3b,7.709159409539612
seg_00648a,2.5182400615430613
seg_0c9aa8,8.375047239903388
seg_7d2e57,6.5164954939141895
seg_65f01e,8.39383350886461
seg_bf1294,2.3175166950929404
seg_b91ae2,4.510924310501725
seg_2bf9dd,7.930671856412688
seg_83ef67,8.224066379055698
seg_2c69e4,7.910453503044819
seg_259dd3,7.84747161954881
seg_77ea14,4.624044501519749
seg_7862ed,4.5087319914707775
seg_e1a9e0,9.31572809527714
seg_fa0ac7,6.543782800771111
seg_d16534,7.407229508715633
seg_2f1664,6.996757504816535
seg_6a05e7,4.335864236911855
seg_cea185,5.3109988964025465
seg_bd6f5f,8.4454139881636
seg_53caf1,6.825345129021255
seg_3b2013,1.9715986097276734
seg_aae025,8.004108627070687
seg_7d88e3,8.344893564728624
seg_00cc91,4.000620046811361
seg_efbf3e,4.334590686776422
seg_8be2da,6.453001418344025
seg_f618a8,7.8775559817442415
seg_cd699e,3.0758615333801735
seg_b78883,8.699821057688833
seg_f639ec,5.1694490017094274
seg_1010ad,6.512155714215492
seg_a93a88,7.753783128429023
seg_a0646a,2.8692038560905844
seg_69dbad,6.229813010465619
seg_f0181d,4.500577780435348
seg_004f1f,4.614166935473629
seg_c186dc,4.421294429292891
seg_e197b8,4.9366668757246295
seg_edda79,6.575135004018836
seg_c5c6ea,5.13716229885246
seg_f0db55,2.3905579683447313
seg_703cea,7.124562731899581
seg_086a61,7.753035299021601
seg_17067e,4.510646758395828
seg_447b8b,8.49801155880788
seg_c35940,2.5948428176127023
seg_517345,5.177524452097405
seg_566efe,8.45103622365357
seg_5cfdc4,5.042121217756733
seg_9b0439,6.087943858156331
seg_735cdd,4.808723406585725
seg_52636c,4.187366791774657
seg_bf1a72,4.954597946496536
seg_37608b,4.91614402139605
seg_4eeaef,2.678437980324295
seg_84b9d9,4.955504108404126
seg_e6bd3f,4.689844882182584
seg_d3f967,4.519466279908768
seg_652cc2,4.235370697593509
seg_f11f77,4.9737013255138836
seg_d3d8fc,3.5185011432555453
seg_655cae,2.348507561381344
seg_8baeab,3.5915404821270354
seg_5ad847,3.1006220676882466
seg_e40348,5.796452842096352
seg_263deb,2.9536265656978826
seg_5407b0,3.4156349597586653
seg_eebbc2,4.860032942769868
seg_140bc5,2.7161640352736236
seg_48a4b3,6.665953955638639
seg_ba1d68,2.535650807786445
seg_f6f683,6.0549671280558695
seg_4d0008,4.646507461046237
seg_ea05c1,6.883880406433121
seg_a82229,6.944578917112703
seg_2313d1,4.962723357987451
seg_4ea3fa,5.301946703102836
seg_27f532,7.916711975193274
seg_7b5f90,6.669534732468268
seg_4ad674,4.455859217702434
seg_a2986f,7.721980021904183
seg_6f17de,2.567159789844179
seg_53498a,2.7669431843612053
seg_bdae02,8.232168800638968
seg_c550b1,8.357348473627914
seg_8fb828,8.526768742769566
seg_c571ef,6.869827145502443
seg_c5f986,4.553563346193441
seg_343571,6.699981553814354
seg_d29a4b,4.987201532725711
seg_d85e2e,5.197443691541791
seg_9c6715,2.628873869284299
seg_94d150,3.5306427955856154
seg_091c9d,7.880831489667832
seg_287e60,3.112455591078444
seg_0b32f7,3.154227310351017
seg_fbd66b,4.879527689918616
seg_45a8a9,2.8734402584231655
seg_4fd191,3.8592513557824284
seg_957ece,2.8851941950136797
seg_804fb5,6.351713964330683
seg_692e7a,7.826225813551704
seg_3ce740,8.295822429649936
seg_946d71,8.307875099764466
seg_27ff17,4.850371790202544
seg_e25aca,4.929874154494393
seg_d60d18,4.913468091934701
seg_fc8fd6,2.3618271543164844
seg_6e12ee,2.839882398859966
seg_635770,6.983141107009291
seg_2367fb,7.302595908009271
seg_a31d6e,6.777379327264934
seg_92af10,7.98381573092223
seg_77bf79,2.8750867765030494
seg_ec0e7b,6.741391913333485
seg_232559,7.834281847167557
seg_e1daa0,6.579718274562404
seg_947700,5.05148974818467
seg_b691c5,2.4577961225845057
seg_7630c5,8.282644540426872
seg_c106ca,4.403542428245728
seg_45e7ad,2.434719400540728
seg_a5dea6,8.122836401429643
seg_750d20,6.248606526234171
seg_355717,2.9203556038299254
seg_f383fb,4.721612567459307
seg_c73df6,3.588917638065255
seg_5965d8,3.224857005832704
seg_05f9d6,6.903401926824549
seg_25c8dc,6.309673840006866
seg_ab70bd,6.614826091468792
seg_1a8f0d,3.5631407484594053
seg_8dfd7a,1.827103800599406
seg_1827c5,8.362198253678576
seg_d098df,6.921896450696157
seg_f6cfd4,7.519500050573868
seg_e85f55,2.465179466551309
seg_53103b,2.7647934661209352
seg_64be91,8.451682258198217
seg_b89e47,3.025106938938599
seg_b108c9,4.521166818237811
seg_5cfba9,7.782929695012188
seg_9122aa,2.9781301882205162
seg_c10a58,7.0128546104439975
seg_53a557,4.41626123494418
seg_18d1d0,2.7075672939236797
seg_c5fc3b,7.801121479531025
seg_0dfe8c,4.047268628739356
seg_88a81d,4.007507670418733
seg_8599ec,3.133013176626979
seg_a8685e,6.601639573076283
seg_37669c,4.8368458613276575
seg_ac5c61,8.351810366556276
seg_d26f7d,8.21577594206826
seg_304b87,3.5389015007360864
seg_a6cd86,5.357269593631466
seg_753190,6.936619022437541
seg_64be5d,8.28819165199096
seg_35ee83,4.770327635537383
seg_650de2,2.703524694233829
seg_ab4bca,2.293635020924209
seg_03d63e,3.3297502231181415
seg_80fb86,6.365825922426292
seg_ac45ae,7.57283833513473
seg_1eae76,4.984506144361919
seg_8866f0,2.2345820296673016
seg_fc407c,5.627288339748877
seg_9d1dbe,7.93079978688813
seg_7480f4,7.661197224202038
seg_b64c9c,7.584057813793606
seg_ee7224,2.8642120451542272
seg_8f4654,4.51081902581023
seg_fbe3c2,5.975300862804985
seg_3e87b4,1.8772472934873257
seg_a247ac,8.163462556129952
seg_78d817,4.052743188131755
seg_57ea44,2.679914593918166
seg_0a42ba,7.927890456193615
seg_1b08a4,4.29257671187213
seg_2465ce,5.459370696786053
seg_90e904,2.2858849156959313
seg_f6f523,2.473089470927333
seg_ba0485,8.103258069428993
seg_c2b8f7,3.9765965856470364
seg_00184e,4.600421678382926
seg_8f5589,6.649111924641827
seg_0144cb,5.0473322538347825
seg_492dc6,4.6050749084823535
seg_9dcae1,6.581044352386132
seg_e29670,4.372174082919081
seg_75211e,4.594783524610858
seg_d11ca8,7.886764745272241
seg_07c815,4.7591093219164975
seg_138807,4.8915860359320895
seg_99f76c,3.9848031036007465
seg_3f3689,3.6038073543414417
seg_14c054,7.877146887866433
seg_1f5240,3.562968862351754
seg_b72413,7.884353580334162
seg_abb06a,4.905002046925305
seg_d35e50,5.929919442581845
seg_d7a805,7.01852294072103
seg_c20c06,2.539760506614527
seg_b91011,5.27299161011087
seg_922990,4.820839790760273
seg_5924f5,4.773184370184533
seg_a03e6a,3.2990581653958264
seg_bb171f,7.749470414547997
seg_d19980,7.884766716710797
seg_e2209b,4.537211638111305
seg_dd780d,4.451113589319487
seg_e2c82c,3.704838230890859
seg_86720f,6.909666776576959
seg_389906,6.951414009725582
seg_41be18,7.66784168662945
seg_f77ee5,8.610878668011477
seg_83bef8,5.017791785852929
seg_aee9bf,3.023403876958171
seg_35269b,8.304933892877978
seg_6fc3ef,8.075258663169496
seg_5e541f,2.522808542404523
seg_003339,7.781462303700551
seg_7f93b2,2.4932759152275437
seg_93f935,3.442570470520673
seg_77f9e3,2.467903135852634
seg_3a22ac,4.087105810947687
seg_3e00cd,8.386541776306874
seg_827c07,3.7857601744648424
seg_cee7d0,8.804661181507496
seg_53e645,5.24246551821821
seg_398a25,5.144100287303132
seg_0b54ac,3.6529715249611256
seg_931244,8.594809962507552
seg_b23489,2.713348223336833
seg_709d08,5.303614511310223
seg_016913,3.171781531868298
seg_2916e3,7.978823367059649
seg_32fc4e,8.566435083022565
seg_8e5704,8.531618801844472
seg_b8b72f,4.556219849929952
seg_bca500,5.499978752070046
seg_c047b7,4.665983684188704
seg_ca6d70,2.3485379776320277
seg_247262,5.169203876020889
seg_32ad0f,8.328974210026551
seg_46dd7c,3.5764575451683203
seg_421da1,6.620041466019993
seg_c6c29f,3.0816197590578285
seg_d3bb14,4.991830890233228
seg_3ba485,8.61402229450981
seg_f679c6,7.813271002445008
seg_79e301,4.730188411141086
seg_5765b6,6.817180648757298
seg_b44c2e,6.907924663541903
seg_c179f8,5.7163819644799325
seg_d508db,5.412203060979514
seg_5c8ae5,2.9851560818234217
seg_cf646e,6.565578700703132
seg_15adff,4.4492111938275904
seg_0c3943,2.8694675052731826
seg_5cd98b,3.083130543436263
seg_f02d32,5.135457151314793
seg_87a67a,4.5807470091164415
seg_b3cf21,4.820328875756391
seg_4ca6de,6.87646841796373
seg_4e3bd7,1.9616596185097763
seg_4d8f0f,3.2455290151180156
seg_ca2d1b,3.231141392427998
seg_b52710,3.064664164598943
seg_7211f1,6.223710964540459
seg_857304,3.0180386334172415
seg_24458d,5.007467772698739
seg_7020c5,7.528931976502936
seg_758374,2.802629570291703
seg_cc7a19,4.525418438195222
seg_4f5931,8.496474051291925
seg_477c83,2.5932228371508805
seg_2f4f14,4.253668045315858
seg_a543e5,7.828863882758745
seg_546864,7.182575315684527
seg_d1a8b3,2.843712020533781
seg_0a1bd0,5.032890908592877
seg_c9481f,6.5921798215565754
seg_fd9ac1,4.7277549622146005
seg_81f798,3.566841462327854
seg_40b3aa,2.224542520429899
seg_89791c,4.281523550733602
seg_a88dde,7.496152402179049
seg_8d5113,5.8074613888549225
seg_4c067a,5.427112812402733
seg_8ce632,3.750814413416485
seg_c09a41,3.2756020046946666
seg_05e0d7,3.426762027770715
seg_7ddc30,8.253960530387841
seg_1cd352,5.100925554823208
seg_9d79d4,4.612089504630031
seg_c6f0a2,4.1700125832385195
seg_762188,8.297688827498163
seg_e9aa44,8.40220697074624
seg_8f25b0,8.379311776466919
seg_d7f015,5.366890326961429
seg_6b3a9d,3.289541176210096
seg_f67ce2,2.8373936336558083
seg_ed7741,8.50700219866942
seg_369570,4.878464461504212
seg_1d596d,4.773166617616026
seg_20cbac,5.071661101706189
seg_1ac9e2,4.751066644491015
seg_3d06cc,5.481479562225704
seg_75cd6a,4.886384786913574
seg_e877a5,6.011455756279236
seg_c60dca,4.3220099250426856
seg_e52f8c,5.186731887792225
seg_f4ad4b,4.6448012885647785
seg_d2db6b,3.946364120092338
seg_103b32,4.446986169727566
seg_a58a6e,2.518050413530397
seg_146926,8.56950549089477
seg_e6e24e,6.775344939962768
seg_fe2aac,3.499633750997873
seg_ce7537,3.074423269531736
seg_da80c4,7.9768236671466894
seg_a1e5b0,8.1258320812812
seg_705463,3.3813675273313724
seg_790108,6.383441068692443
seg_d4ea17,6.8849328056147305
seg_025e78,5.985551064021972
seg_e3005e,3.465694921310427
seg_c5dee4,1.8285619142616816
seg_95357d,4.718067263111801
seg_1815fe,7.811666535163243
seg_c9f80a,3.079276856084081
seg_3db0a8,3.292725162713676
seg_b36650,2.3007267689992736
seg_a8e6df,5.39263091887475
seg_f1f5b9,4.920259576321982
seg_67aa76,5.088891257002516
seg_629822,3.2062410404059434
seg_49d84b,5.4057893032225826
seg_a802fa,8.431225220075698
seg_6fb17f,4.703193135941744
seg_0f565c,4.111110969620807
seg_c44bbc,2.7499239388928367
seg_ecf81b,8.068295140892271
seg_2dccec,4.576940433555583
seg_5639b3,6.074026349693256
seg_ddbadc,8.003582638796978
seg_d1a2b9,3.0042913500945447
seg_83f89e,7.165194033274784
seg_9d3013,7.790114099160859
seg_2e9a47,6.384252836003269
seg_d3992e,8.14538165571669
seg_8bde47,7.952696397995967
seg_316f86,2.622771420584636
seg_739fb0,2.735389712616347
seg_cc096e,8.574623806172289
seg_77dbe7,4.062107456105757
seg_e54932,8.149102192786442
seg_3661de,8.598131370292394
seg_70a60e,5.9082356119445025
seg_f5d2dd,7.95122310917717
seg_3234ca,4.478239357435244
seg_7cd6b1,4.634541655156707
seg_9f042e,6.769741602777635
seg_ced992,2.702766111915499
seg_fa9f00,4.01616127497317
seg_f48db9,4.100171580153537
seg_1ae362,6.73698478494867
seg_b8141c,2.429401002386299
seg_8da61a,7.628210731419407
seg_24c1c9,4.620979212708719
seg_e1f045,5.29954037158929
seg_e49750,4.451110491274898
seg_72c307,5.1668417542043565
seg_325790,4.942207596436698
seg_f80e44,5.255285203358009
seg_74dda9,6.58554942964396
seg_9e3837,3.8266821999560126
seg_5254ce,7.709326878756756
seg_d35274,3.5439011551548663
seg_e8385f,8.502112264738487
seg_b88baa,6.933516796487889
seg_c15d21,7.998360796303534
seg_9485c0,4.784971807122998
seg_5bdb47,2.700037336218985
seg_03f380,3.7816444243104166
seg_0b3b94,4.692369114968166
seg_1144bc,8.418509021546154
seg_63582a,8.335114218593676
seg_bd31bf,4.446410988319528
seg_b9361a,4.6486112954905785
seg_517425,2.994426329126673
seg_63130f,8.266248030233427
seg_d6ea73,3.2862463698156343
seg_d962cc,8.466950720577028
seg_812a50,5.784836130697888
seg_9ee0aa,6.671072512209821
seg_8a8375,6.921727933554836
seg_77e7bf,3.7349912652691213
seg_c01d9a,8.314719072351961
seg_13c2f0,4.870791178747952
seg_941759,6.755256653617492
seg_9ca72e,2.936997287116232
seg_b5aee9,5.982388093767208
seg_c5abaa,7.34961470668494
seg_07cd72,4.775994816306229
seg_12ac20,8.653150219386147
seg_d2551a,8.550907864304074
seg_db4185,4.503502402445593
seg_9bab11,8.588270415804908
seg_464839,6.525703369612368
seg_bf7224,2.9163126818093272
seg_c0ea9f,5.378204610720789
seg_1d11e5,3.5983176276621953
seg_a7d0eb,4.515698065502052
seg_d014a3,8.37026356848282
seg_a7b454,3.123382870092433
seg_e7ac12,4.849879677786819
seg_007a37,4.502468320935749
seg_148698,5.777903921373534
seg_4a719c,4.548420984981596
seg_0879a8,7.348757914397308
seg_2ed79b,4.958835994080317
seg_6dd0fc,4.745306803713724
seg_807901,3.4313165883629977
seg_e3dafa,8.677873298810093
seg_264c7d,7.82557846807738
seg_5e668a,7.888599602577156
seg_d8014d,4.4264287754261264
seg_b695b3,4.376441346953938
seg_c2a0c8,3.939390341788084
seg_6ac82a,3.3342821874495527
seg_f70b66,4.8887618252117795
seg_ab9654,8.285772768716924
seg_db3fbe,8.505203401895734
seg_f11620,4.9443665269940515
seg_e90c0d,4.500460090713236
seg_383b6b,4.632871574289373
seg_c654e7,4.534004580814717
seg_acf2f4,7.445091830269194
seg_204dc6,2.8494434131778523
seg_a420d4,3.227959789877417
seg_bd7109,4.703269058057647
seg_a35e7c,8.245988493221898
seg_1cf1b5,2.9002692027609664
seg_e5f9ec,7.165277953449379
seg_961ddf,3.8172348201255706
seg_673c60,3.3257624171641416
seg_5eb380,3.514701172308526
seg_753ba6,3.074023965134901
seg_cd2b34,5.021564742274875
seg_f9eea3,5.303023008217705
seg_6696d0,3.7533719536273065
seg_a0979e,6.7765444999411555
seg_9a9041,7.703247368159919
seg_4b953a,2.8946315652908563
seg_32c904,8.091568277053874
seg_ef660a,7.742547473069312
seg_08f441,3.706934172178742
seg_c5dada,5.31498757856812
seg_b51b7c,5.235672608371861
seg_f6bae8,4.9962335229842125
seg_f21bf4,6.33869713384512
seg_d71352,8.370158695598892
seg_1ece48,3.342738619905984
seg_4c8db6,7.92647529475659
seg_6b536d,5.098031204173133
seg_c365de,2.298889175654859
seg_827804,4.791284599127089
seg_3340b9,4.1766606750999085
seg_ae32a6,6.618170567182826
seg_30fd84,8.456987285121416
seg_2abd33,4.668752981591343
seg_81bebd,6.62691171578119
seg_0d762e,6.512641892546366
seg_a53e4c,4.926290186708718
seg_ae42b3,8.28047545947776
seg_919a6a,2.600703041600553
seg_6a116b,5.163639048419427
seg_63d651,4.741504342829199
seg_8785e2,4.923630562971686
seg_f22163,8.031412232445433
seg_8fb0d0,4.688621846146162
seg_bb2d77,3.8666498569777916
seg_c8459f,8.277630790510559
seg_2dc6ff,2.2507856829761037
seg_4280d9,8.662531232144474
seg_983778,8.441584490821343
seg_bc2186,6.4960690276663575
seg_57b6c0,4.363447142810963
seg_58e74b,2.2278055104465833
seg_2d7cc4,2.969239395081167
seg_eb47a9,2.3994180435314463
seg_266c6e,4.447942113179106
seg_07f37c,3.527390726141191
seg_1bd38e,7.55867772567842
seg_734a88,8.022944495665273
seg_aec276,8.061197579687871
seg_b9ec4b,3.4553276760918274
seg_301c1e,6.266260502691794
seg_634f05,2.3444735994291066
seg_8d4965,5.116172131773112
seg_e1468f,8.574204416057606
seg_14f5f0,6.953583836943487
seg_c46ce6,3.051649810220743
seg_0ba210,8.763679572267597
seg_65c4e1,6.827687940096747
seg_b284b2,4.059486196130566
seg_75c34b,2.6314004027393487
seg_d356ab,4.768938491574761
seg_f6828d,2.0997604137802903
seg_9a7d1d,2.668617243000449
seg_727fc7,3.179798292448789
seg_295b1c,8.496540607329392
seg_8f6284,3.4096031732511958
seg_abeca6,8.490501972667223
seg_2c762c,6.414929433072123
seg_62331a,3.090468565054958
seg_d0598e,2.5945115258651437
seg_195eda,5.255316102220055
seg_725772,7.923850025833469
seg_6262c4,6.759788897927755
seg_f073e2,5.087562503256163
seg_115617,2.9023977464974315
seg_1d980f,3.7813495154826597
seg_bd40f2,8.406474544073326
seg_b9619c,4.750313096646485
seg_03d386,2.633109483950799
seg_e0f296,7.760219703170274
seg_b9de03,4.514138477305408
seg_6e572a,3.331294244932928
seg_31d763,4.419702409300502
seg_83f476,4.835453530681816
seg_fd6340,6.07759734029028
seg_3c4106,2.9067084254386013
seg_037461,3.432497872090192
seg_f96d5a,7.0324118906425905
seg_a2fd8b,3.207899147770986
seg_c472cf,7.964501410714628
seg_687a5c,2.405120440517743
seg_53d818,4.061437594673853
seg_ae9761,8.607934238655705
seg_f734c8,8.021839825258324
seg_288001,4.483826070442323
seg_a00985,4.032970348849709
seg_26a2a0,1.4342686887901057
seg_bf4ec0,6.972205902742752
seg_46012e,7.960666560037007
seg_6f650f,8.384382017990008
seg_ad3a44,3.09675977654516
seg_28fc32,6.573538154769582
seg_bb6904,2.6846216267097955
seg_54490e,7.4627521257971505
seg_8d4435,4.507186800822862
seg_d83890,2.8597431562050866
seg_8d6578,3.434251842049234
seg_468bc9,8.42235943536929
seg_2a0ace,8.794826206170482
seg_31ddc5,8.466950720577028
seg_f01368,5.686752225269853
seg_75e669,2.464902676919215
seg_7cef95,7.721002496588337
seg_be4612,8.371595583953718
seg_b21273,4.953276355435788
seg_dceeca,4.429292571011892
seg_4c4995,4.842450058822036
seg_fcca66,4.858658425601025
seg_9a81a3,6.234711960623662
seg_185ad6,8.029521232872842
seg_00be11,3.029590234190898
seg_8dd3ba,4.570099372445481
seg_2b372b,3.359796012324291
seg_ffbd6a,1.9637271933992508
seg_6d35cd,2.6242296601151587
seg_76b76f,8.398309426598463
seg_30207d,8.541607221611772
seg_a12acb,4.120262856649683
seg_e8b2b3,6.954295594854115
seg_2a0dc0,7.956602954831833
seg_d398df,5.21823846288127
seg_2597af,4.844019642228812
seg_a96b47,4.009433316751577
seg_5bc0b0,7.439167840579489
seg_23f823,4.246594693632602
seg_a0a423,3.12470969637356
seg_dcbe02,4.7473323665481
seg_ccdc28,2.8372967709152443
seg_3f2086,8.011465107782481
seg_bd5022,2.5173693149231258
seg_210388,6.195358181184078
seg_581fac,2.566147434355354
seg_4eb127,2.4994120581540025
seg_8cd159,2.885018410970989
seg_9ab405,2.560181372819635
seg_15bf25,7.015042551606852
seg_06d4a2,3.4574235750390714
seg_eb7f91,4.545018870131653
seg_ddc800,8.023285788886112
seg_ea0091,4.682582428637513
seg_ab3f14,7.913806520011444
seg_660fe1,3.1332983435057584
seg_521a88,7.801346369069829
seg_774ad2,4.907550447648468
seg_5e70a7,7.759511193364349
seg_0d6d68,5.060260657382613
seg_ae3388,7.018279426127433
seg_c7a3bc,2.766771813321509
seg_3b4414,3.2595951541911807
seg_43597f,4.892107672787269
seg_a99be9,8.620224878269132
seg_241266,3.995533568459304
seg_5e1bba,5.509493546710509
seg_3128e6,5.256935979211937
seg_20b8d0,4.474989871363267
seg_79c47a,3.6097424489587127
seg_d44589,3.6791144410847756
seg_f30b2f,6.141793451764426
seg_158764,6.827965585334902
seg_84c7fb,4.808866213682236
seg_115a92,3.5204396074277446
seg_e34052,4.12615014540747
seg_9c8162,5.041323000537647
seg_211486,7.920450575823418
seg_d56ae2,7.819101854101667
seg_e48c23,6.6731818035526045
seg_92bd37,4.9204642344142355
seg_ff0f1b,3.038938104950156
seg_5f24d3,6.945344287993103
seg_a41c2c,6.381108557113457
seg_82303e,3.8447033064788583
seg_f579ba,3.586146549240333
seg_9df32d,4.733835667675031
seg_caa919,6.040192057206537
seg_0d04b9,5.668515492002967
seg_e96140,3.7688543854616086
seg_72859b,4.522428958274555
seg_478327,6.493505430366248
seg_a133bc,4.795486975495767
seg_d0c8e2,3.3818629238000923
seg_8472f3,8.509801474228595
seg_077b7e,4.945726680863557
seg_ca44a8,4.783095770644777
seg_2642d0,3.432938026740481
seg_2e917f,5.545551213517873
seg_e41fc9,4.838736333352568
seg_b26368,4.719840173913836
seg_154361,6.794118122444641
seg_fb11ba,6.303200078579108
seg_8826f4,3.248818653393888
seg_070bb0,2.423017731707134
seg_0dc38f,2.447217320990521
seg_bbf805,4.7437313203085
seg_f6659e,4.810430736305352
seg_634180,4.546738834732303
seg_ce72e2,4.871045464995319
seg_be811d,3.223889565785891
seg_9d6ff0,3.509459651387884
seg_cdf88e,2.5376284767513475
seg_9c2843,2.5422944093458235
seg_ee1cfc,4.958039771463556
seg_d24095,7.8697315172990585
seg_d9750c,5.003500480731282
seg_51f6fd,4.7148922395171144
seg_1e572b,8.465615893163841
seg_bfe0b6,8.59351911810747
seg_461ab5,2.6188930974915334
seg_739856,7.857545581720776
seg_00a37e,3.5351600246241657
seg_3af649,4.97824818695546
seg_434c96,2.6423944536015274
seg_447cb3,8.424084860221145
seg_2700bd,4.497382534474503
seg_a6eed3,3.3178790250869916
seg_cf9a49,5.537638771125578
seg_c7a579,6.819006727694889
seg_e5deec,3.287020762266226
seg_f7290f,3.6487385995351653
seg_2ba79a,2.4542205683205345
seg_a975df,3.202504582749074
seg_d516e3,7.941316330358702
seg_edecaa,4.885905115291251
seg_419531,7.054574687716059
seg_8324a4,6.386539227556347
seg_31a6cd,3.7862597875431483
seg_4ce234,7.606409383250239
seg_2eddf6,7.911241236924321
seg_5e8ef4,7.6805775236790215
seg_b25dde,1.9806344475126179
seg_2c6011,4.692583140349581
seg_683ddf,5.053120502850146
seg_5c57a8,2.1625572644734707
seg_ef74dc,6.055682570161478
seg_0fd3ff,2.9009512748797404
seg_660fef,5.407552607571816
seg_72b68c,8.29333206531833
seg_280e3b,4.921140030117257
seg_944c98,2.8382103404222443
seg_41ab7e,7.766992114245946
seg_71b975,3.358641249893733
seg_257b8a,6.350206924101881
seg_263fb3,2.5986081972131565
seg_cd2b53,1.930222321620989
seg_a8bb2f,5.0818358993331465
seg_97a161,6.2944661654259395
seg_26049e,8.15825886706954
seg_76f76d,4.64680792406034
seg_2977cd,5.06878946810952
seg_b77bf5,8.05549666988405
seg_715e2c,6.0918049223983255
seg_0cb81b,3.3097847429717255
seg_e9272e,4.53242333329101
seg_b0bf65,4.1938172672738805
seg_a9089b,1.9337721277024893
seg_184222,4.787582996334511
seg_3cbccf,4.4235279311293025
seg_dd699c,2.729384845569205
seg_4d0041,6.88366442285283
seg_c87c24,5.249511179003359
seg_d21066,4.5838975573206655
seg_76e914,4.627580260811895
seg_073696,8.043130301730109
seg_fe5945,3.352905829419168
seg_4729a7,3.824778866470551
seg_6b4e04,8.511037863079341
seg_c5256d,5.208764691045053
seg_9bd388,6.185820754368237
seg_3d059a,4.515441389504202
seg_8d3a9d,6.694956044553384
seg_786ff6,6.747760312932954
seg_a4208a,4.983608433601459
seg_78db0a,7.841397051999
seg_b0d251,6.655031498279216
seg_1c4e72,5.3308177060935265
seg_50b048,6.573567009192285
seg_9ad261,4.790236481421684
seg_411225,3.7922841240287037
seg_4e2c66,2.187398864010033
seg_c183e4,3.0526239518320777
seg_98ebaa,7.738956945373291
seg_3c64fb,6.385699078003373
seg_aed434,6.651368597132315
seg_cecd29,6.422702027040075
seg_bee792,4.484145769086302
seg_23bdf9,5.44352506259985
seg_5445bc,3.7649309361922363
seg_702e03,3.5230338056365174
seg_a7561c,2.733427662490048
seg_c01a57,2.623823086908503
seg_e217fc,4.584602687985561
seg_0870ab,4.664896506837214
seg_7fd3a3,4.81674893354276
seg_34ef79,4.974750135890469
seg_58ea74,8.369922900365708
